,customer_id,txn_date,txn_type,txn_amount
3649,256,2020-04-04,purchase,191
3650,256,2020-02-24,purchase,72
3651,256,2020-03-23,withdrawal,540
3652,256,2020-02-29,purchase,451
3653,256,2020-03-10,purchase,354
3654,256,2020-01-26,deposit,932
3655,256,2020-04-20,deposit,944
3656,256,2020-02-15,withdrawal,372
3657,256,2020-02-26,purchase,636
3658,256,2020-03-09,deposit,589
3659,256,2020-02-27,deposit,962
3660,256,2020-03-02,deposit,469
3661,256,2020-02-20,withdrawal,278
3662,216,2020-02-12,deposit,201
3663,216,2020-03-21,withdrawal,181
3664,216,2020-02-06,deposit,889
3665,216,2020-02-23,withdrawal,780
3666,216,2020-03-26,withdrawal,320
3667,216,2020-01-15,deposit,763
3668,216,2020-02-29,withdrawal,306
3669,216,2020-01-05,deposit,721
3670,216,2020-01-05,purchase,378
3671,216,2020-01-30,deposit,479
3672,216,2020-03-17,withdrawal,648
3673,216,2020-02-14,deposit,766
3674,216,2020-03-26,withdrawal,350
3675,216,2020-02-02,deposit,913
3676,216,2020-03-09,purchase,931
3677,216,2020-01-04,deposit,567
3678,216,2020-04-01,purchase,982
3679,216,2020-01-10,withdrawal,673
3680,159,2020-01-16,withdrawal,734
3681,159,2020-01-06,purchase,236
3682,310,2020-02-01,withdrawal,432
3683,310,2020-03-02,deposit,850
3684,310,2020-01-31,deposit,529
3685,310,2020-03-29,deposit,730
3686,310,2020-03-20,deposit,560
3687,310,2020-02-15,withdrawal,272
3688,310,2020-03-25,deposit,770
3689,495,2020-02-17,purchase,422
3690,495,2020-03-28,deposit,538
3691,495,2020-01-24,purchase,719
3692,495,2020-02-27,withdrawal,762
3693,495,2020-03-21,deposit,811
3694,495,2020-02-17,deposit,32
3695,483,2020-01-24,deposit,588
3696,483,2020-04-03,deposit,293
3697,483,2020-04-14,deposit,650
3698,483,2020-03-07,deposit,299
3699,483,2020-03-28,withdrawal,975
3700,483,2020-03-06,withdrawal,371
3701,483,2020-01-30,deposit,879
3702,483,2020-03-12,withdrawal,892
3703,483,2020-03-30,withdrawal,926
3704,483,2020-01-24,deposit,126
3705,483,2020-04-15,deposit,576
3706,483,2020-03-06,deposit,837
3707,483,2020-01-27,purchase,36
3708,483,2020-03-14,withdrawal,199
3709,318,2020-03-16,purchase,313
3710,318,2020-03-12,withdrawal,993
3711,318,2020-01-27,withdrawal,399
3712,318,2020-02-21,withdrawal,663
3713,314,2020-04-06,purchase,743
3714,314,2020-03-20,deposit,492
3715,314,2020-02-27,purchase,28
3716,314,2020-04-06,deposit,463
3717,314,2020-03-05,deposit,232
3718,314,2020-02-15,purchase,714
3719,314,2020-04-05,withdrawal,60
3720,314,2020-02-14,purchase,339
3721,285,2020-02-11,deposit,998
3722,285,2020-03-08,deposit,607
3723,453,2020-02-16,purchase,765
3724,453,2020-03-26,withdrawal,615
3725,453,2020-03-14,purchase,652
3726,453,2020-02-22,deposit,386
3727,453,2020-02-27,deposit,381
3728,453,2020-04-21,deposit,839
3729,453,2020-02-04,deposit,171
3730,453,2020-03-20,withdrawal,134
3731,453,2020-03-01,withdrawal,5
3732,453,2020-04-13,purchase,127
3733,424,2020-02-14,deposit,591
3734,424,2020-03-15,withdrawal,800
3735,424,2020-04-05,deposit,626
3736,424,2020-02-16,deposit,702
3737,424,2020-02-25,purchase,903
3738,424,2020-02-12,withdrawal,580
3739,424,2020-01-18,purchase,932
3740,424,2020-01-14,purchase,371
3741,424,2020-02-04,deposit,836
3742,424,2020-03-09,deposit,761
3743,424,2020-02-18,purchase,323
3744,424,2020-01-30,purchase,287
3745,424,2020-02-18,purchase,311
3746,424,2020-02-24,withdrawal,264
3747,424,2020-03-05,purchase,250
3748,424,2020-03-22,deposit,788
3749,424,2020-03-25,purchase,791
3750,424,2020-02-28,purchase,733
3751,424,2020-02-29,deposit,932
3752,210,2020-03-06,withdrawal,926
3753,210,2020-02-06,withdrawal,486
3754,210,2020-03-12,deposit,698
3755,210,2020-02-23,deposit,422
3756,210,2020-03-31,withdrawal,673
3757,210,2020-04-08,deposit,517
3758,210,2020-01-20,deposit,103
3759,210,2020-02-27,deposit,64
3760,210,2020-03-26,withdrawal,491
3761,210,2020-02-19,withdrawal,358
3762,210,2020-02-16,withdrawal,17
3763,210,2020-03-09,deposit,782
3764,210,2020-03-11,deposit,662
3765,210,2020-01-29,withdrawal,751
3766,210,2020-02-26,deposit,203
3767,210,2020-02-26,deposit,579
3768,210,2020-02-21,withdrawal,678
3769,210,2020-02-05,purchase,883
3770,210,2020-02-19,withdrawal,267
3771,105,2020-03-25,purchase,329
3772,105,2020-03-04,deposit,143
3773,105,2020-03-15,deposit,367
3774,105,2020-04-01,purchase,213
3775,105,2020-01-18,deposit,701
3776,105,2020-03-30,deposit,647
3777,105,2020-03-13,withdrawal,848
3778,105,2020-02-09,purchase,249
3779,105,2020-02-28,purchase,599
3780,105,2020-03-24,withdrawal,119
3781,177,2020-03-18,purchase,960
3782,177,2020-02-20,deposit,135
3783,177,2020-03-09,deposit,706
3784,177,2020-03-30,deposit,171
3785,177,2020-03-21,deposit,411
3786,177,2020-02-22,withdrawal,853
3787,177,2020-03-20,deposit,948
3788,177,2020-03-14,purchase,78
3789,177,2020-02-01,withdrawal,645
3790,177,2020-03-05,withdrawal,681
3791,177,2020-01-22,deposit,54
3792,177,2020-02-08,deposit,802
3793,177,2020-03-12,purchase,832
3794,177,2020-04-01,purchase,985
3795,177,2020-03-23,deposit,772
3796,177,2020-03-28,deposit,499
3797,177,2020-04-15,purchase,789
3798,313,2020-04-13,deposit,840
3799,313,2020-02-08,purchase,53
3800,313,2020-03-09,purchase,860
3801,313,2020-02-05,purchase,69
3802,313,2020-02-02,purchase,85
3803,313,2020-03-02,withdrawal,440
3804,313,2020-04-01,deposit,634
3805,313,2020-02-11,deposit,388
3806,313,2020-04-27,purchase,197
3807,313,2020-01-30,deposit,191
3808,313,2020-03-08,purchase,344
3809,313,2020-03-30,purchase,639
3810,313,2020-02-19,withdrawal,110
3811,65,2020-03-03,purchase,81
3812,65,2020-03-17,deposit,260
3813,65,2020-03-26,purchase,96
3814,65,2020-04-10,purchase,931
3815,65,2020-01-30,purchase,665
3816,65,2020-03-26,withdrawal,558
3817,124,2020-03-09,purchase,249
3818,124,2020-03-28,deposit,46
3819,124,2020-03-16,deposit,874
3820,124,2020-02-07,deposit,710
3821,124,2020-02-26,deposit,429
3822,124,2020-03-15,deposit,326
3823,124,2020-01-14,deposit,579
3824,124,2020-01-14,deposit,564
3825,124,2020-03-22,purchase,172
3826,124,2020-03-12,withdrawal,697
3827,124,2020-02-03,withdrawal,427
3828,124,2020-01-19,withdrawal,285
3829,124,2020-02-09,deposit,162
3830,124,2020-01-11,withdrawal,37
3831,124,2020-01-16,withdrawal,249
3832,124,2020-03-22,withdrawal,705
3833,124,2020-02-11,deposit,273
3834,426,2020-04-10,withdrawal,310
3835,426,2020-04-11,withdrawal,243
3836,426,2020-03-06,purchase,532
3837,426,2020-03-21,withdrawal,59
3838,426,2020-01-22,purchase,984
3839,426,2020-01-30,deposit,230
3840,426,2020-02-14,deposit,7
3841,426,2020-03-30,deposit,270
3842,426,2020-02-01,purchase,861
3843,426,2020-04-08,purchase,325
3844,426,2020-02-03,purchase,860
3845,426,2020-03-10,withdrawal,229
3846,426,2020-01-27,purchase,408
3847,426,2020-04-05,purchase,122
3848,426,2020-02-26,purchase,462
3849,426,2020-02-29,withdrawal,746
3850,413,2020-02-01,deposit,851
3851,413,2020-02-05,withdrawal,389
3852,413,2020-01-28,withdrawal,793
3853,413,2020-02-25,deposit,702
3854,413,2020-02-10,deposit,223
3855,413,2020-04-01,purchase,271
3856,413,2020-02-16,withdrawal,957
3857,413,2020-01-28,deposit,508
3858,386,2020-03-23,purchase,681
3859,386,2020-04-20,withdrawal,771
3860,386,2020-03-18,deposit,489
3861,386,2020-04-22,purchase,953
3862,386,2020-03-08,purchase,470
3863,386,2020-01-27,deposit,254
3864,386,2020-04-13,deposit,328
3865,386,2020-02-22,purchase,110
3866,386,2020-04-02,withdrawal,315
3867,386,2020-02-02,purchase,239
3868,386,2020-04-03,purchase,975
3869,386,2020-03-29,withdrawal,863
3870,386,2020-04-11,withdrawal,385
3871,464,2020-04-11,purchase,983
3872,464,2020-03-27,withdrawal,855
3873,464,2020-03-24,purchase,609
3874,33,2020-03-18,deposit,732
3875,33,2020-03-26,purchase,351
3876,33,2020-03-01,deposit,18
3877,33,2020-02-08,deposit,176
3878,33,2020-03-01,purchase,581
3879,33,2020-03-15,deposit,454
3880,33,2020-03-08,withdrawal,63
3881,33,2020-02-05,withdrawal,321
3882,33,2020-04-01,purchase,375
3883,33,2020-04-09,deposit,602
3884,33,2020-04-18,deposit,184
3885,33,2020-04-22,withdrawal,88
3886,33,2020-02-14,purchase,778
3887,33,2020-03-29,deposit,872
3888,33,2020-04-08,purchase,559
3889,33,2020-02-26,deposit,334
3890,33,2020-03-03,deposit,260
3891,113,2020-02-04,deposit,17
3892,113,2020-02-23,deposit,48
3893,113,2020-01-23,purchase,525
3894,113,2020-04-03,withdrawal,211
3895,113,2020-03-26,deposit,780
3896,113,2020-02-06,withdrawal,245
3897,113,2020-03-13,withdrawal,468
3898,113,2020-03-11,purchase,21
3899,113,2020-04-02,withdrawal,255
3900,113,2020-02-21,deposit,753
3901,113,2020-04-09,purchase,686
3902,113,2020-03-10,withdrawal,544
3903,113,2020-03-23,deposit,203
3904,94,2020-03-23,deposit,690
3905,94,2020-01-25,withdrawal,449
3906,94,2020-02-02,withdrawal,738
3907,94,2020-03-08,withdrawal,736
3908,94,2020-02-29,deposit,8
3909,94,2020-01-30,withdrawal,784
3910,94,2020-01-13,withdrawal,435
3911,197,2020-03-20,deposit,970
3912,197,2020-04-11,purchase,257
3913,197,2020-03-07,deposit,922
3914,197,2020-03-10,withdrawal,852
3915,197,2020-03-25,deposit,994
3916,197,2020-02-29,deposit,345
3917,197,2020-02-09,purchase,964
3918,197,2020-03-31,purchase,137
3919,197,2020-04-16,deposit,904
3920,197,2020-04-17,purchase,88
3921,197,2020-04-11,deposit,733
3922,197,2020-02-23,purchase,415
3923,197,2020-02-23,deposit,792
3924,197,2020-02-08,deposit,825
3925,197,2020-03-14,withdrawal,356
3926,197,2020-04-02,withdrawal,39
3927,197,2020-01-26,withdrawal,649
3928,197,2020-04-08,deposit,963
3929,197,2020-03-31,purchase,655
3930,197,2020-04-11,deposit,446
3931,164,2020-02-16,deposit,409
3932,300,2020-02-12,withdrawal,651
3933,300,2020-02-04,withdrawal,372
3934,300,2020-03-22,purchase,299
3935,300,2020-03-01,deposit,186
3936,300,2020-04-15,withdrawal,75
3937,300,2020-03-30,deposit,215
3938,300,2020-03-10,purchase,24
3939,300,2020-03-25,deposit,389
3940,300,2020-02-13,purchase,78
3941,300,2020-03-27,withdrawal,811
3942,300,2020-03-31,deposit,687
3943,300,2020-03-27,withdrawal,800
3944,300,2020-02-17,withdrawal,540
3945,300,2020-03-02,purchase,916
3946,300,2020-03-11,withdrawal,139
3947,300,2020-03-13,deposit,87
3948,300,2020-02-09,deposit,20
3949,300,2020-04-17,purchase,730
3950,467,2020-03-26,deposit,116
3951,467,2020-01-24,deposit,314
3952,467,2020-03-12,purchase,809
3953,467,2020-02-27,deposit,29
3954,467,2020-03-10,purchase,129
3955,467,2020-02-19,deposit,819
3956,467,2020-02-16,deposit,556
3957,467,2020-01-20,deposit,432
3958,467,2020-02-21,withdrawal,173
3959,467,2020-03-28,deposit,488
3960,467,2020-03-03,withdrawal,978
3961,467,2020-01-20,deposit,786
3962,467,2020-02-22,withdrawal,612
3963,467,2020-04-06,withdrawal,873
3964,467,2020-02-07,deposit,1
3965,467,2020-03-12,purchase,368
3966,467,2020-04-03,withdrawal,691
3967,467,2020-01-29,deposit,238
3968,467,2020-03-06,deposit,852
3969,467,2020-01-29,purchase,514
3970,467,2020-02-14,deposit,968
3971,7,2020-03-22,withdrawal,44
3972,7,2020-02-29,deposit,888
3973,7,2020-03-16,purchase,962
3974,7,2020-02-03,purchase,77
3975,7,2020-04-04,withdrawal,525
3976,7,2020-02-06,deposit,688
3977,7,2020-04-17,deposit,615
3978,7,2020-03-04,withdrawal,29
3979,7,2020-02-22,deposit,617
3980,7,2020-03-10,deposit,723
3981,7,2020-03-03,purchase,328
3982,7,2020-02-11,deposit,93
3983,231,2020-03-13,purchase,258
3984,231,2020-03-31,withdrawal,67
3985,231,2020-02-14,withdrawal,572
3986,231,2020-01-28,withdrawal,120
3987,231,2020-03-06,purchase,952
3988,231,2020-01-30,purchase,238
3989,231,2020-04-04,deposit,22
3990,231,2020-04-09,withdrawal,487
3991,231,2020-03-02,withdrawal,199
3992,231,2020-02-16,deposit,736
3993,231,2020-02-07,withdrawal,64
3994,231,2020-02-22,purchase,398
3995,497,2020-04-21,deposit,942
3996,497,2020-02-15,purchase,291
3997,497,2020-02-17,deposit,540
3998,497,2020-03-07,deposit,736
3999,497,2020-04-24,purchase,1
4000,211,2020-04-03,purchase,333
4001,211,2020-03-17,deposit,631
4002,211,2020-01-24,purchase,407
4003,211,2020-01-24,deposit,529
4004,211,2020-02-26,deposit,735
4005,211,2020-02-10,withdrawal,244
4006,211,2020-02-02,deposit,658
4007,211,2020-03-20,purchase,79
4008,211,2020-03-16,deposit,141
4009,211,2020-02-17,withdrawal,718
4010,211,2020-03-20,withdrawal,822
4011,211,2020-03-02,purchase,296
4012,211,2020-03-23,withdrawal,278
4013,211,2020-03-21,withdrawal,856
4014,211,2020-03-05,deposit,791
4015,211,2020-03-28,withdrawal,814
4016,211,2020-02-17,deposit,801
4017,211,2020-04-12,withdrawal,526
4018,47,2020-03-05,purchase,466
4019,47,2020-03-28,deposit,867
4020,47,2020-01-26,withdrawal,554
4021,47,2020-02-14,purchase,532
4022,47,2020-04-08,purchase,307
4023,47,2020-02-12,deposit,496
4024,47,2020-03-31,withdrawal,998
4025,47,2020-01-31,deposit,467
4026,47,2020-02-26,deposit,281
4027,47,2020-02-03,purchase,35
4028,47,2020-01-31,withdrawal,822
4029,47,2020-03-15,withdrawal,707
4030,47,2020-02-14,deposit,307
4031,47,2020-01-22,purchase,447
4032,47,2020-03-26,withdrawal,275
4033,47,2020-02-04,withdrawal,647
4034,321,2020-02-21,deposit,193
4035,321,2020-02-17,purchase,403
4036,321,2020-02-28,withdrawal,246
4037,321,2020-04-04,deposit,785
4038,83,2020-03-18,deposit,617
4039,83,2020-02-19,purchase,308
4040,83,2020-02-27,purchase,41
4041,83,2020-01-27,purchase,718
4042,83,2020-02-11,purchase,787
4043,83,2020-01-25,deposit,875
4044,83,2020-04-07,deposit,365
4045,83,2020-03-03,withdrawal,301
4046,83,2020-02-09,withdrawal,655
4047,83,2020-03-30,deposit,67
4048,83,2020-03-30,deposit,247
4049,83,2020-03-21,purchase,827
4050,83,2020-03-09,deposit,713
4051,83,2020-03-28,purchase,566
4052,4,2020-01-21,deposit,390
4053,4,2020-03-25,purchase,193
4054,469,2020-03-26,purchase,867
4055,469,2020-02-13,deposit,140
4056,469,2020-03-24,purchase,703
4057,469,2020-04-10,purchase,735
4058,469,2020-02-28,deposit,468
4059,469,2020-02-17,withdrawal,630
4060,469,2020-01-30,deposit,89
4061,469,2020-03-08,deposit,437
4062,469,2020-02-04,deposit,914
4063,469,2020-03-23,deposit,15
4064,469,2020-02-21,deposit,883
4065,469,2020-03-03,withdrawal,295
4066,469,2020-03-08,purchase,761
4067,469,2020-03-01,withdrawal,789
4068,329,2020-04-04,purchase,271
4069,329,2020-04-03,deposit,103
4070,329,2020-02-22,purchase,594
4071,329,2020-03-22,withdrawal,375
4072,329,2020-03-12,withdrawal,253
4073,329,2020-02-14,withdrawal,662
4074,329,2020-04-01,deposit,932
4075,329,2020-04-03,deposit,598
4076,329,2020-02-04,deposit,571
4077,329,2020-01-22,deposit,108
4078,329,2020-02-15,withdrawal,144
4079,76,2020-02-14,deposit,716
4080,76,2020-01-24,deposit,981
4081,76,2020-02-05,purchase,847
4082,76,2020-03-26,purchase,598
4083,76,2020-02-10,deposit,859
4084,76,2020-02-23,purchase,693
4085,76,2020-02-08,deposit,754
4086,76,2020-01-21,withdrawal,775
4087,76,2020-01-11,deposit,139
4088,76,2020-02-08,deposit,367
4089,76,2020-01-04,deposit,553
4090,76,2020-03-02,withdrawal,251
4091,76,2020-01-29,deposit,771
4092,76,2020-01-05,withdrawal,485
4093,76,2020-01-13,withdrawal,900
4094,76,2020-03-07,withdrawal,797
4095,325,2020-02-06,withdrawal,274
4096,325,2020-03-01,deposit,959
4097,325,2020-02-16,withdrawal,725
4098,325,2020-03-23,deposit,384
4099,325,2020-02-21,withdrawal,939
4100,325,2020-03-10,purchase,114
4101,325,2020-03-11,purchase,499
4102,325,2020-03-28,purchase,714
4103,35,2020-03-01,deposit,305
4104,35,2020-02-03,withdrawal,733
4105,35,2020-03-13,purchase,706
4106,35,2020-03-20,deposit,500
4107,35,2020-01-25,deposit,472
4108,35,2020-02-06,purchase,595
4109,35,2020-01-19,purchase,159
4110,35,2020-03-01,purchase,778
4111,35,2020-03-30,purchase,327
4112,35,2020-01-25,withdrawal,403
4113,35,2020-01-26,purchase,339
4114,35,2020-03-18,deposit,664
4115,80,2020-03-26,deposit,80
4116,80,2020-03-31,purchase,517
4117,80,2020-02-18,deposit,395
4118,80,2020-03-13,purchase,131
4119,80,2020-04-16,purchase,423
4120,290,2020-02-12,purchase,174
4121,290,2020-04-05,purchase,583
4122,290,2020-04-05,purchase,871
4123,290,2020-02-26,withdrawal,302
4124,290,2020-04-09,purchase,586
4125,290,2020-02-15,deposit,698
4126,290,2020-02-09,withdrawal,531
4127,290,2020-01-20,purchase,737
4128,290,2020-03-20,deposit,922
4129,290,2020-02-20,withdrawal,195
4130,290,2020-02-01,deposit,858
4131,290,2020-01-21,deposit,734
4132,181,2020-02-17,purchase,673
4133,181,2020-01-22,deposit,669
4134,181,2020-03-23,withdrawal,384
4135,181,2020-02-26,purchase,789
4136,181,2020-02-25,deposit,596
4137,181,2020-02-10,purchase,674
4138,181,2020-02-06,purchase,712
4139,181,2020-02-13,deposit,880
4140,181,2020-02-24,deposit,576
4141,181,2020-03-12,withdrawal,349
4142,181,2020-01-15,purchase,176
4143,181,2020-03-22,withdrawal,365
4144,181,2020-01-29,withdrawal,870
4145,181,2020-01-26,withdrawal,165
4146,181,2020-01-17,withdrawal,370
4147,181,2020-03-24,purchase,339
4148,181,2020-03-27,withdrawal,360
4149,333,2020-01-28,purchase,975
4150,333,2020-04-04,deposit,353
4151,333,2020-03-12,deposit,968
4152,333,2020-02-16,deposit,501
4153,333,2020-03-24,deposit,587
4154,333,2020-01-08,purchase,481
4155,333,2020-01-16,deposit,830
4156,333,2020-02-21,withdrawal,499
4157,333,2020-03-24,deposit,25
4158,333,2020-01-13,purchase,140
4159,333,2020-02-17,deposit,295
4160,333,2020-03-25,purchase,886
4161,333,2020-02-25,purchase,195
4162,400,2020-04-18,deposit,803
4163,400,2020-02-21,purchase,395
4164,400,2020-01-26,withdrawal,536
4165,400,2020-04-11,deposit,944
4166,400,2020-02-26,deposit,73
4167,400,2020-02-04,withdrawal,242
4168,149,2020-01-30,deposit,498
4169,149,2020-03-19,withdrawal,791
4170,149,2020-03-11,deposit,30
4171,149,2020-01-26,purchase,985
4172,149,2020-03-27,deposit,14
4173,149,2020-03-02,deposit,732
4174,149,2020-03-24,deposit,15
4175,149,2020-03-11,withdrawal,520
4176,149,2020-03-15,deposit,822
4177,149,2020-03-18,withdrawal,825
4178,149,2020-02-28,purchase,23
4179,11,2020-03-15,deposit,549
4180,11,2020-03-19,deposit,316
4181,11,2020-03-19,purchase,806
4182,11,2020-03-07,deposit,320
4183,11,2020-03-20,purchase,302
4184,11,2020-02-04,withdrawal,350
4185,11,2020-04-16,withdrawal,328
4186,11,2020-02-25,withdrawal,375
4187,11,2020-03-20,withdrawal,137
4188,11,2020-01-20,purchase,947
4189,11,2020-01-20,purchase,448
4190,11,2020-03-31,purchase,579
4191,11,2020-03-31,purchase,10
4192,11,2020-03-23,deposit,178
4193,11,2020-01-20,purchase,409
4194,11,2020-03-24,deposit,852
4195,243,2020-03-24,deposit,32
4196,243,2020-01-05,purchase,439
4197,243,2020-03-13,deposit,964
4198,243,2020-01-14,withdrawal,176
4199,243,2020-03-21,deposit,351
4200,347,2020-03-20,purchase,737
4201,347,2020-03-24,deposit,970
4202,347,2020-03-24,purchase,705
4203,347,2020-03-31,purchase,395
4204,347,2020-03-16,deposit,68
4205,347,2020-02-23,withdrawal,942
4206,347,2020-02-29,withdrawal,227
4207,347,2020-01-13,purchase,232
4208,347,2020-03-06,withdrawal,194
4209,86,2020-01-13,deposit,592
4210,86,2020-03-26,deposit,772
4211,86,2020-03-11,deposit,901
4212,86,2020-01-26,deposit,662
4213,86,2020-01-26,deposit,143
4214,86,2020-03-20,purchase,595
4215,86,2020-03-28,deposit,356
4216,86,2020-03-30,purchase,563
4217,86,2020-03-02,withdrawal,767
4218,86,2020-03-08,withdrawal,217
4219,86,2020-01-22,deposit,144
4220,86,2020-02-12,withdrawal,582
4221,86,2020-01-18,withdrawal,681
4222,86,2020-02-21,withdrawal,541
4223,86,2020-02-09,withdrawal,993
4224,86,2020-02-06,purchase,125
