,_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
6095,2,2019,02-2019,6107,4.36,2.09,55,95.09
6096,2,2019,02-2019,19613,5.19,2.08,57,94.92
6097,2,2019,02-2019,6023,5.54,2.08,57,94.92
6098,2,2019,02-2019,6284,10.61,2.05,59,94.74
6099,2,2019,02-2019,44272,5.25,2.05,59,94.74
6100,2,2019,02-2019,39,10.08,2.05,59,94.74
6101,2,2019,02-2019,41191,4.54,2.04,62,94.47
6102,2,2019,02-2019,6142,4.97,2.01,63,94.38
6103,2,2019,02-2019,158,9.57,2,64,94.29
6104,2,2019,02-2019,17785,5.9,2,64,94.29
6105,2,2019,02-2019,36879,5.3,2,64,94.29
6106,2,2019,02-2019,16,3.81,1.98,67,94.02
6107,2,2019,02-2019,37423,5.64,1.97,68,93.93
6108,2,2019,02-2019,44447,4.7,1.97,68,93.93
6109,2,2019,02-2019,44446,4.06,1.96,70,93.76
6110,2,2019,02-2019,137,4.82,1.96,70,93.76
6111,2,2019,02-2019,44489,4.06,1.96,70,93.76
6112,2,2019,02-2019,77,9.99,1.95,73,93.49
6113,2,2019,02-2019,101,4.17,1.95,73,93.49
6114,2,2019,02-2019,64,10.99,1.94,75,93.31
6115,2,2019,02-2019,44470,3.83,1.92,76,93.22
6116,2,2019,02-2019,44448,3.83,1.92,76,93.22
6117,2,2019,02-2019,44587,3.66,1.92,76,93.22
6118,2,2019,02-2019,45670,5.04,1.91,79,92.95
6119,2,2019,02-2019,17320,3.25,1.9,80,92.86
6120,2,2019,02-2019,18923,3.79,1.9,80,92.86
6121,2,2019,02-2019,18347,5.06,1.89,82,92.69
6122,2,2019,02-2019,12031,4.8,1.89,82,92.69
6123,2,2019,02-2019,32704,5.58,1.89,82,92.69
6124,2,2019,02-2019,5960,10.52,1.89,82,92.69
6125,2,2019,02-2019,44450,4.12,1.88,86,92.33
6126,2,2019,02-2019,44455,4.32,1.88,86,92.33
6127,2,2019,02-2019,40184,4.52,1.87,88,92.15
6128,2,2019,02-2019,44585,4.73,1.87,88,92.15
6129,2,2019,02-2019,6081,4.94,1.87,88,92.15
6130,2,2019,02-2019,21242,4.83,1.87,88,92.15
6131,2,2019,02-2019,18996,5.03,1.85,92,91.79
6132,2,2019,02-2019,7557,4.23,1.84,93,91.7
6133,2,2019,02-2019,10980,5.16,1.84,93,91.7
6134,2,2019,02-2019,39656,4.08,1.83,95,91.53
6135,2,2019,02-2019,17730,5.57,1.82,96,91.44
6136,2,2019,02-2019,45725,4.05,1.82,96,91.44
6137,2,2019,02-2019,160,4.81,1.81,98,91.26
6138,2,2019,02-2019,39649,3.71,1.81,98,91.26
6139,2,2019,02-2019,33191,3.94,1.81,98,91.26
6140,2,2019,02-2019,56,3.87,1.8,101,90.99
6141,2,2019,02-2019,147,4.04,1.8,101,90.99
6142,2,2019,02-2019,4902,4.07,1.8,101,90.99
6143,2,2019,02-2019,6343,10.38,1.8,101,90.99
6144,2,2019,02-2019,6305,5.1,1.79,105,90.63
6145,2,2019,02-2019,43550,4.41,1.79,105,90.63
6146,2,2019,02-2019,4924,4.24,1.79,105,90.63
6147,2,2019,02-2019,41083,3.55,1.77,108,90.37
6148,2,2019,02-2019,41069,3.77,1.77,108,90.37
6149,2,2019,02-2019,33971,4.38,1.77,108,90.37
6150,2,2019,02-2019,10977,10.52,1.76,111,90.1
6151,2,2019,02-2019,4943,8.96,1.76,111,90.1
6152,2,2019,02-2019,6304,4.59,1.76,111,90.1
6153,2,2019,02-2019,45671,4.85,1.76,111,90.1
6154,2,2019,02-2019,38989,4.69,1.76,111,90.1
6155,2,2019,02-2019,17,3.24,1.75,116,89.65
6156,2,2019,02-2019,21059,5.43,1.75,116,89.65
6157,2,2019,02-2019,40183,4.68,1.75,116,89.65
6158,2,2019,02-2019,17673,4.32,1.75,116,89.65
6159,2,2019,02-2019,6051,4,1.74,120,89.3
6160,2,2019,02-2019,36867,4.1,1.74,120,89.3
6161,2,2019,02-2019,5938,4.68,1.74,120,89.3
6162,2,2019,02-2019,41197,4.67,1.74,120,89.3
6163,2,2019,02-2019,22403,5.31,1.74,120,89.3
6164,2,2019,02-2019,6029,7.68,1.74,120,89.3
6165,2,2019,02-2019,44490,3.75,1.73,126,88.76
6166,2,2019,02-2019,41190,4.78,1.73,126,88.76
6167,2,2019,02-2019,10250,9.3,1.73,126,88.76
6168,2,2019,02-2019,89,8.55,1.73,126,88.76
6169,2,2019,02-2019,6108,3.45,1.73,126,88.76
6170,2,2019,02-2019,34462,3.33,1.73,126,88.76
6171,2,2019,02-2019,88,3.45,1.73,126,88.76
6172,2,2019,02-2019,5933,4.51,1.72,133,88.14
6173,2,2019,02-2019,18204,5.06,1.72,133,88.14
6174,2,2019,02-2019,19603,4.29,1.72,133,88.14
6175,2,2019,02-2019,19628,4.24,1.72,133,88.14
6176,2,2019,02-2019,11974,3.49,1.72,133,88.14
6177,2,2019,02-2019,44465,3.82,1.71,138,87.69
6178,2,2019,02-2019,6340,4.33,1.71,138,87.69
6179,2,2019,02-2019,34077,4.26,1.71,138,87.69
6180,2,2019,02-2019,44476,4.41,1.71,138,87.69
6181,2,2019,02-2019,4911,3.24,1.71,138,87.69
6182,2,2019,02-2019,45521,3.91,1.71,138,87.69
6183,2,2019,02-2019,10351,5.06,1.71,138,87.69
6184,2,2019,02-2019,32703,4.65,1.71,138,87.69
6185,2,2019,02-2019,43542,3.77,1.71,138,87.69
6186,2,2019,02-2019,11067,7.05,1.7,147,86.89
6187,2,2019,02-2019,41856,4.15,1.7,147,86.89
6188,2,2019,02-2019,41088,3.56,1.7,147,86.89
6189,2,2019,02-2019,45676,4.72,1.7,147,86.89
6190,2,2019,02-2019,35,3.63,1.7,147,86.89
6191,2,2019,02-2019,45677,4.52,1.69,152,86.44
6192,2,2019,02-2019,5944,8.37,1.69,152,86.44
6193,2,2019,02-2019,5913,4.43,1.69,152,86.44
6194,2,2019,02-2019,19621,9.19,1.69,152,86.44
6195,2,2019,02-2019,36862,3.92,1.69,152,86.44
6196,2,2019,02-2019,19294,4.12,1.69,152,86.44
6197,2,2019,02-2019,74,4.29,1.69,152,86.44
6198,2,2019,02-2019,37,3.8,1.69,152,86.44
6199,2,2019,02-2019,6143,3.67,1.68,160,85.73
6200,2,2019,02-2019,6062,4.11,1.68,160,85.73
6201,2,2019,02-2019,23778,4.75,1.68,160,85.73
6202,2,2019,02-2019,5958,3.6,1.68,160,85.73
6203,2,2019,02-2019,98,3.76,1.68,160,85.73
6204,2,2019,02-2019,6250,3.53,1.68,160,85.73
6205,2,2019,02-2019,6210,4.3,1.67,166,85.19
6206,2,2019,02-2019,6317,4.39,1.66,167,85.1
6207,2,2019,02-2019,134,3.97,1.66,167,85.1
6208,2,2019,02-2019,36884,4.37,1.66,167,85.1
6209,2,2019,02-2019,41052,4.11,1.66,167,85.1
6210,2,2019,02-2019,44473,3.69,1.66,167,85.1
6211,2,2019,02-2019,42398,4.01,1.66,167,85.1
6212,2,2019,02-2019,4912,4.03,1.65,173,84.57
6213,2,2019,02-2019,100,3.25,1.65,173,84.57
6214,2,2019,02-2019,11975,3.82,1.65,173,84.57
6215,2,2019,02-2019,21238,4.11,1.65,173,84.57
6216,2,2019,02-2019,6323,3.68,1.65,173,84.57
6217,2,2019,02-2019,36868,3.73,1.64,178,84.12
6218,2,2019,02-2019,6235,3.44,1.64,178,84.12
6219,2,2019,02-2019,111,3.7,1.64,178,84.12
6220,2,2019,02-2019,141,9.13,1.64,178,84.12
6221,2,2019,02-2019,6328,3.86,1.64,178,84.12
6222,2,2019,02-2019,42964,4.05,1.64,178,84.12
6223,2,2019,02-2019,44479,3.5,1.64,178,84.12
6224,2,2019,02-2019,19600,4.05,1.64,178,84.12
6225,2,2019,02-2019,37874,3.94,1.63,186,83.41
6226,2,2019,02-2019,7535,7.4,1.63,186,83.41
6227,2,2019,02-2019,5963,3.63,1.63,186,83.41
6228,2,2019,02-2019,19610,3.97,1.63,186,83.41
6229,2,2019,02-2019,44477,3.28,1.63,186,83.41
6230,2,2019,02-2019,38995,4.85,1.63,186,83.41
6231,2,2019,02-2019,41079,3.15,1.62,192,82.87
6232,2,2019,02-2019,5906,4.14,1.62,192,82.87
6233,2,2019,02-2019,5991,3.68,1.62,192,82.87
6234,2,2019,02-2019,30,6.75,1.62,192,82.87
6235,2,2019,02-2019,7527,3.83,1.62,192,82.87
6236,2,2019,02-2019,5895,4.22,1.62,192,82.87
6237,2,2019,02-2019,36871,3.59,1.61,198,82.34
6238,2,2019,02-2019,22428,4.27,1.61,198,82.34
6239,2,2019,02-2019,21058,4.91,1.61,198,82.34
6240,2,2019,02-2019,22427,4.61,1.61,198,82.34
6241,2,2019,02-2019,4914,3.12,1.6,202,81.98
6242,2,2019,02-2019,135,3.41,1.6,202,81.98
6243,2,2019,02-2019,41078,3.1,1.6,202,81.98
6244,2,2019,02-2019,34574,3.58,1.6,202,81.98
6245,2,2019,02-2019,34469,3.75,1.6,202,81.98
6246,2,2019,02-2019,41072,3.42,1.6,202,81.98
6247,2,2019,02-2019,38356,3.71,1.6,202,81.98
6248,2,2019,02-2019,18997,4.2,1.6,202,81.98
6249,2,2019,02-2019,44381,4.22,1.6,202,81.98
6250,2,2019,02-2019,10832,3.75,1.6,202,81.98
6251,2,2019,02-2019,157,3.8,1.59,212,81.09
6252,2,2019,02-2019,113,4.06,1.59,212,81.09
6253,2,2019,02-2019,6234,3.6,1.59,212,81.09
6254,2,2019,02-2019,40525,4.67,1.59,212,81.09
6255,2,2019,02-2019,41055,3.91,1.59,212,81.09
6256,2,2019,02-2019,16138,4.19,1.59,212,81.09
6257,2,2019,02-2019,18352,4.42,1.59,212,81.09
6258,2,2019,02-2019,34465,2.86,1.58,219,80.46
6259,2,2019,02-2019,38357,4.01,1.58,219,80.46
6260,2,2019,02-2019,6106,2.9,1.58,219,80.46
6261,2,2019,02-2019,20766,3.7,1.58,219,80.46
6262,2,2019,02-2019,69,3.15,1.58,219,80.46
6263,2,2019,02-2019,44468,4.02,1.58,219,80.46
6264,2,2019,02-2019,7537,3.98,1.58,219,80.46
6265,2,2019,02-2019,44,3.22,1.58,219,80.46
6266,2,2019,02-2019,5896,4.35,1.57,227,79.75
6267,2,2019,02-2019,37880,3.35,1.57,227,79.75
6268,2,2019,02-2019,36876,3.57,1.57,227,79.75
6269,2,2019,02-2019,60,6.28,1.57,227,79.75
6270,2,2019,02-2019,14901,3.49,1.57,227,79.75
6271,2,2019,02-2019,4944,8.28,1.57,227,79.75
6272,2,2019,02-2019,37414,3.55,1.57,227,79.75
6273,2,2019,02-2019,21237,8.69,1.57,227,79.75
6274,2,2019,02-2019,6207,4.33,1.56,235,79.04
6275,2,2019,02-2019,107,6.81,1.56,235,79.04
6276,2,2019,02-2019,38355,3.62,1.56,235,79.04
6277,2,2019,02-2019,18350,3.95,1.56,235,79.04
6278,2,2019,02-2019,6220,4.13,1.56,235,79.04
6279,2,2019,02-2019,41552,4.29,1.56,235,79.04
6280,2,2019,02-2019,6329,4.16,1.56,235,79.04
6281,2,2019,02-2019,41070,3.02,1.56,235,79.04
6282,2,2019,02-2019,45516,3.4,1.55,243,78.32
6283,2,2019,02-2019,40,3.86,1.55,243,78.32
6284,2,2019,02-2019,38992,4.55,1.55,243,78.32
6285,2,2019,02-2019,49,3.51,1.55,243,78.32
6286,2,2019,02-2019,10988,4.72,1.54,247,77.97
6287,2,2019,02-2019,40190,3.87,1.54,247,77.97
6288,2,2019,02-2019,19617,8.09,1.54,247,77.97
6289,2,2019,02-2019,6171,3.58,1.54,247,77.97
6290,2,2019,02-2019,40682,4.09,1.54,247,77.97
6291,2,2019,02-2019,96,3.09,1.54,247,77.97
6292,2,2019,02-2019,12027,4.39,1.54,247,77.97
6293,2,2019,02-2019,44456,3.18,1.53,254,77.34
6294,2,2019,02-2019,19297,3.75,1.53,254,77.34
6295,2,2019,02-2019,20817,2.73,1.53,254,77.34
6296,2,2019,02-2019,36020,4.41,1.53,254,77.34
6297,2,2019,02-2019,6128,3.01,1.53,254,77.34
6298,2,2019,02-2019,35905,3.95,1.53,254,77.34
6299,2,2019,02-2019,6319,4.06,1.52,260,76.81
6300,2,2019,02-2019,13497,9.03,1.52,260,76.81
6301,2,2019,02-2019,41075,2.94,1.52,260,76.81
6302,2,2019,02-2019,36860,3.98,1.52,260,76.81
6303,2,2019,02-2019,20755,3.7,1.52,260,76.81
6304,2,2019,02-2019,55,6.7,1.52,260,76.81
6305,2,2019,02-2019,41057,3.26,1.52,260,76.81
6306,2,2019,02-2019,19590,3.34,1.52,260,76.81
6307,2,2019,02-2019,17674,6.27,1.52,260,76.81
6308,2,2019,02-2019,10976,3.87,1.52,260,76.81
6309,2,2019,02-2019,41087,3.04,1.52,260,76.81
6310,2,2019,02-2019,6085,3.03,1.51,271,75.83
6311,2,2019,02-2019,6215,3.46,1.51,271,75.83
6312,2,2019,02-2019,82,6.65,1.51,271,75.83
6313,2,2019,02-2019,83,2.99,1.51,271,75.83
6314,2,2019,02-2019,4903,3.53,1.51,271,75.83
6315,2,2019,02-2019,37413,3.33,1.51,271,75.83
6316,2,2019,02-2019,10833,4.57,1.51,271,75.83
6317,2,2019,02-2019,18995,4.1,1.51,271,75.83
6318,2,2019,02-2019,35169,4.22,1.51,271,75.83
6319,2,2019,02-2019,143,3.39,1.5,280,75.02
6320,2,2019,02-2019,41076,3.11,1.5,280,75.02
6321,2,2019,02-2019,37420,3.71,1.5,280,75.02
6322,2,2019,02-2019,44466,3.43,1.5,280,75.02
6323,2,2019,02-2019,40699,2.87,1.5,280,75.02
6324,2,2019,02-2019,19619,3.55,1.5,280,75.02
6325,2,2019,02-2019,6390,3.55,1.5,280,75.02
6326,2,2019,02-2019,35953,3.82,1.5,280,75.02
6327,2,2019,02-2019,45667,3.77,1.5,280,75.02
6328,2,2019,02-2019,34463,2.71,1.5,280,75.02
6329,2,2019,02-2019,138,3.58,1.5,280,75.02
6330,2,2019,02-2019,7541,9.98,1.5,280,75.02
6331,2,2019,02-2019,48,4.3,1.49,292,73.95
6332,2,2019,02-2019,19592,3.51,1.49,292,73.95
6333,2,2019,02-2019,22411,3.95,1.49,292,73.95
6334,2,2019,02-2019,39768,3.53,1.49,292,73.95
6335,2,2019,02-2019,5917,3.83,1.49,292,73.95
6336,2,2019,02-2019,19579,3.34,1.49,292,73.95
6337,2,2019,02-2019,19758,3.03,1.49,292,73.95
6338,2,2019,02-2019,42368,4.13,1.49,292,73.95
6339,2,2019,02-2019,6334,4.04,1.49,292,73.95
6340,2,2019,02-2019,4870,3.38,1.49,292,73.95
6341,2,2019,02-2019,19338,4.13,1.49,292,73.95
6342,2,2019,02-2019,44378,3.59,1.49,292,73.95
6343,2,2019,02-2019,6315,3.07,1.48,304,72.88
6344,2,2019,02-2019,44484,2.74,1.48,304,72.88
6345,2,2019,02-2019,61,3.24,1.48,304,72.88
6346,2,2019,02-2019,38353,3.65,1.48,304,72.88
6347,2,2019,02-2019,10974,4.56,1.48,304,72.88
6348,2,2019,02-2019,41550,3.77,1.48,304,72.88
6349,2,2019,02-2019,10284,3.76,1.48,304,72.88
6350,2,2019,02-2019,5952,3.55,1.48,304,72.88
6351,2,2019,02-2019,5907,3.62,1.47,312,72.17
6352,2,2019,02-2019,34,9.24,1.47,312,72.17
6353,2,2019,02-2019,10981,9.65,1.47,312,72.17
6354,2,2019,02-2019,41063,2.92,1.47,312,72.17
6355,2,2019,02-2019,16196,4.35,1.47,312,72.17
6356,2,2019,02-2019,44445,4.1,1.47,312,72.17
6357,2,2019,02-2019,6308,7.06,1.47,312,72.17
6358,2,2019,02-2019,6335,3.68,1.47,312,72.17
6359,2,2019,02-2019,39644,2.91,1.47,312,72.17
6360,2,2019,02-2019,161,3.32,1.47,312,72.17
6361,2,2019,02-2019,6173,4.03,1.47,312,72.17
6362,2,2019,02-2019,6159,3.54,1.47,312,72.17
6363,2,2019,02-2019,41080,2.9,1.47,312,72.17
6364,2,2019,02-2019,4852,2.86,1.47,312,72.17
6365,2,2019,02-2019,6045,3.75,1.47,312,72.17
6366,2,2019,02-2019,41067,2.89,1.46,327,70.83
6367,2,2019,02-2019,34467,3.85,1.46,327,70.83
6368,2,2019,02-2019,39640,3.13,1.46,327,70.83
6369,2,2019,02-2019,45664,3.4,1.46,327,70.83
6370,2,2019,02-2019,6320,3.39,1.46,327,70.83
6371,2,2019,02-2019,5916,4.01,1.46,327,70.83
6372,2,2019,02-2019,6111,6.17,1.46,327,70.83
6373,2,2019,02-2019,155,3.24,1.46,327,70.83
6374,2,2019,02-2019,45519,3.69,1.46,327,70.83
6375,2,2019,02-2019,6133,2.73,1.45,336,70.03
6376,2,2019,02-2019,6386,3.32,1.45,336,70.03
6377,2,2019,02-2019,39642,2.81,1.45,336,70.03
6378,2,2019,02-2019,6229,3.92,1.45,336,70.03
6379,2,2019,02-2019,39657,3.13,1.45,336,70.03
6380,2,2019,02-2019,42238,3.13,1.45,336,70.03
6381,2,2019,02-2019,75,3.45,1.44,342,69.49
6382,2,2019,02-2019,6112,5.25,1.44,342,69.49
6383,2,2019,02-2019,39193,3.5,1.44,342,69.49
6384,2,2019,02-2019,21293,3.82,1.44,342,69.49
6385,2,2019,02-2019,18647,3.08,1.44,342,69.49
6386,2,2019,02-2019,18648,3.06,1.44,342,69.49
6387,2,2019,02-2019,95,3.9,1.44,342,69.49
6388,2,2019,02-2019,6006,2.79,1.44,342,69.49
6389,2,2019,02-2019,7544,3.85,1.44,342,69.49
6390,2,2019,02-2019,6208,6.65,1.44,342,69.49
6391,2,2019,02-2019,5956,3.46,1.44,342,69.49
6392,2,2019,02-2019,40698,3.36,1.44,342,69.49
6393,2,2019,02-2019,50,2.92,1.44,342,69.49
6394,2,2019,02-2019,44487,3.69,1.43,355,68.33
6395,2,2019,02-2019,6264,3.89,1.43,355,68.33
6396,2,2019,02-2019,35906,3.22,1.43,355,68.33
6397,2,2019,02-2019,18782,4.07,1.43,355,68.33
6398,2,2019,02-2019,7534,3.67,1.43,355,68.33
6399,2,2019,02-2019,4916,3.34,1.43,355,68.33
6400,2,2019,02-2019,6336,3.97,1.43,355,68.33
6401,2,2019,02-2019,21292,3.74,1.43,355,68.33
6402,2,2019,02-2019,38991,3.12,1.43,355,68.33
6403,2,2019,02-2019,10973,3.78,1.43,355,68.33
6404,2,2019,02-2019,19578,2.82,1.42,365,67.44
6405,2,2019,02-2019,10835,4.22,1.42,365,67.44
6406,2,2019,02-2019,132,3.28,1.42,365,67.44
6407,2,2019,02-2019,12490,3.53,1.42,365,67.44
6408,2,2019,02-2019,19625,3.35,1.42,365,67.44
6409,2,2019,02-2019,99,3.6,1.42,365,67.44
6410,2,2019,02-2019,19630,3.44,1.42,365,67.44
6411,2,2019,02-2019,4909,3.08,1.42,365,67.44
6412,2,2019,02-2019,6263,3.48,1.42,365,67.44
6413,2,2019,02-2019,4910,2.7,1.42,365,67.44
6414,2,2019,02-2019,5911,7.04,1.42,365,67.44
6415,2,2019,02-2019,44537,3.28,1.41,376,66.46
6416,2,2019,02-2019,34459,3.22,1.41,376,66.46
6417,2,2019,02-2019,41192,3.67,1.41,376,66.46
6418,2,2019,02-2019,12,3.36,1.41,376,66.46
6419,2,2019,02-2019,40434,3.48,1.41,376,66.46
6420,2,2019,02-2019,41065,2.87,1.41,376,66.46
6421,2,2019,02-2019,18622,4.05,1.41,376,66.46
6422,2,2019,02-2019,40685,3.6,1.41,376,66.46
6423,2,2019,02-2019,12026,4.27,1.41,376,66.46
6424,2,2019,02-2019,44472,3.18,1.41,376,66.46
6425,2,2019,02-2019,42239,2.47,1.41,376,66.46
6426,2,2019,02-2019,16119,4.28,1.41,376,66.46
6427,2,2019,02-2019,6168,3.91,1.4,388,65.39
6428,2,2019,02-2019,41081,2.71,1.4,388,65.39
6429,2,2019,02-2019,7540,7.5,1.4,388,65.39
6430,2,2019,02-2019,17540,7.25,1.4,388,65.39
6431,2,2019,02-2019,6321,3.5,1.4,388,65.39
6432,2,2019,02-2019,17314,3,1.4,388,65.39
6433,2,2019,02-2019,41082,2.71,1.4,388,65.39
6434,2,2019,02-2019,6084,2.95,1.4,388,65.39
6435,2,2019,02-2019,6177,3.25,1.4,388,65.39
6436,2,2019,02-2019,6077,3.1,1.4,388,65.39
6437,2,2019,02-2019,34464,2.68,1.4,388,65.39
6438,2,2019,02-2019,10837,3.57,1.4,388,65.39
6439,2,2019,02-2019,38368,6.16,1.4,388,65.39
6440,2,2019,02-2019,18621,3.26,1.39,401,64.23
6441,2,2019,02-2019,5,3.75,1.39,401,64.23
6442,2,2019,02-2019,6089,2.57,1.39,401,64.23
6443,2,2019,02-2019,20768,2.99,1.39,401,64.23
6444,2,2019,02-2019,36882,2.95,1.39,401,64.23
6445,2,2019,02-2019,6209,3.39,1.39,401,64.23
6446,2,2019,02-2019,10364,2.97,1.39,401,64.23
6447,2,2019,02-2019,7543,3.3,1.39,401,64.23
6448,2,2019,02-2019,41066,2.83,1.39,401,64.23
6449,2,2019,02-2019,5898,3.85,1.39,401,64.23
6450,2,2019,02-2019,7425,7.65,1.39,401,64.23
6451,2,2019,02-2019,40195,4.08,1.39,401,64.23
6452,2,2019,02-2019,6151,2.65,1.38,413,63.16
6453,2,2019,02-2019,39652,3.33,1.38,413,63.16
6454,2,2019,02-2019,33960,2.57,1.38,413,63.16
6455,2,2019,02-2019,124,7.27,1.38,413,63.16
6456,2,2019,02-2019,44582,3.2,1.38,413,63.16
6457,2,2019,02-2019,37883,3.43,1.38,413,63.16
6458,2,2019,02-2019,39643,2.53,1.38,413,63.16
6459,2,2019,02-2019,41054,2.65,1.38,413,63.16
6460,2,2019,02-2019,41084,2.71,1.38,413,63.16
6461,2,2019,02-2019,22,3.17,1.38,413,63.16
6462,2,2019,02-2019,44480,2.65,1.38,413,63.16
6463,2,2019,02-2019,41193,3.36,1.38,413,63.16
6464,2,2019,02-2019,44457,2.65,1.38,413,63.16
6465,2,2019,02-2019,40697,3.84,1.38,413,63.16
6466,2,2019,02-2019,33474,3.16,1.37,427,61.91
6467,2,2019,02-2019,41547,3.72,1.37,427,61.91
6468,2,2019,02-2019,42237,2.93,1.37,427,61.91
6469,2,2019,02-2019,109,3.42,1.37,427,61.91
6470,2,2019,02-2019,44488,3.67,1.37,427,61.91
6471,2,2019,02-2019,40691,3.79,1.37,427,61.91
6472,2,2019,02-2019,45678,3.27,1.37,427,61.91
6473,2,2019,02-2019,5934,3.04,1.37,427,61.91
6474,2,2019,02-2019,43539,3.32,1.37,427,61.91
6475,2,2019,02-2019,10972,4.03,1.37,427,61.91
6476,2,2019,02-2019,44478,3.67,1.37,427,61.91
6477,2,2019,02-2019,18202,7.3,1.37,427,61.91
6478,2,2019,02-2019,20,3.25,1.37,427,61.91
6479,2,2019,02-2019,18351,2.57,1.37,427,61.91
6480,2,2019,02-2019,40191,3.57,1.37,427,61.91
6481,2,2019,02-2019,6024,3.27,1.37,427,61.91
6482,2,2019,02-2019,4907,2.88,1.37,427,61.91
6483,2,2019,02-2019,41058,3.05,1.37,427,61.91
6484,2,2019,02-2019,5936,3.39,1.37,427,61.91
6485,2,2019,02-2019,59,3.02,1.37,427,61.91
6486,2,2019,02-2019,13496,3.27,1.36,447,60.12
6487,2,2019,02-2019,40438,3.39,1.36,447,60.12
6488,2,2019,02-2019,19422,5.86,1.36,447,60.12
6489,2,2019,02-2019,45675,2.92,1.36,447,60.12
6490,2,2019,02-2019,7536,5.84,1.36,447,60.12
6491,2,2019,02-2019,39654,2.65,1.36,447,60.12
6492,2,2019,02-2019,41199,2.59,1.36,447,60.12
6493,2,2019,02-2019,44584,3.26,1.36,447,60.12
6494,2,2019,02-2019,4895,5.29,1.36,447,60.12
6495,2,2019,02-2019,5967,3.14,1.36,447,60.12
6496,2,2019,02-2019,41554,2.84,1.36,447,60.12
6497,2,2019,02-2019,18924,3.75,1.36,447,60.12
6498,2,2019,02-2019,12821,4.02,1.36,447,60.12
6499,2,2019,02-2019,44389,3.05,1.36,447,60.12
6500,2,2019,02-2019,34466,2.68,1.36,447,60.12
6501,2,2019,02-2019,6316,2.74,1.36,447,60.12
6502,2,2019,02-2019,36873,3.27,1.36,447,60.12
6503,2,2019,02-2019,43544,3.3,1.35,464,58.61
6504,2,2019,02-2019,43546,3.5,1.35,464,58.61
6505,2,2019,02-2019,5901,3.26,1.35,464,58.61
6506,2,2019,02-2019,37415,3.32,1.35,464,58.61
6507,2,2019,02-2019,38993,3.73,1.35,464,58.61
6508,2,2019,02-2019,40688,2.99,1.35,464,58.61
6509,2,2019,02-2019,39198,3.62,1.35,464,58.61
6510,2,2019,02-2019,36883,3.27,1.35,464,58.61
6511,2,2019,02-2019,129,3.04,1.35,464,58.61
6512,2,2019,02-2019,34468,3.46,1.35,464,58.61
6513,2,2019,02-2019,6030,2.85,1.35,464,58.61
6514,2,2019,02-2019,40436,3.63,1.35,464,58.61
6515,2,2019,02-2019,10975,3.64,1.34,476,57.54
6516,2,2019,02-2019,18998,3.45,1.34,476,57.54
6517,2,2019,02-2019,45679,3.67,1.34,476,57.54
6518,2,2019,02-2019,19623,6.58,1.34,476,57.54
6519,2,2019,02-2019,108,3.23,1.34,476,57.54
6520,2,2019,02-2019,5910,3.39,1.34,476,57.54
6521,2,2019,02-2019,34461,3.52,1.33,482,57
6522,2,2019,02-2019,34647,2.31,1.33,482,57
6523,2,2019,02-2019,19588,2.74,1.33,482,57
6524,2,2019,02-2019,44459,2.98,1.33,482,57
6525,2,2019,02-2019,39196,2.79,1.33,482,57
6526,2,2019,02-2019,125,5.43,1.33,482,57
6527,2,2019,02-2019,36864,3.35,1.33,482,57
6528,2,2019,02-2019,6211,3.26,1.33,482,57
6529,2,2019,02-2019,41551,3.15,1.33,482,57
6530,2,2019,02-2019,39646,2.48,1.33,482,57
6531,2,2019,02-2019,34909,4.17,1.33,482,57
6532,2,2019,02-2019,6095,3.67,1.33,482,57
6533,2,2019,02-2019,97,2.83,1.33,482,57
6534,2,2019,02-2019,44481,3.12,1.32,495,55.84
6535,2,2019,02-2019,42479,3.11,1.32,495,55.84
6536,2,2019,02-2019,4866,3.11,1.32,495,55.84
6537,2,2019,02-2019,45662,3.66,1.32,495,55.84
6538,2,2019,02-2019,25,3.36,1.32,495,55.84
6539,2,2019,02-2019,40693,3.03,1.32,495,55.84
6540,2,2019,02-2019,6265,3.46,1.32,495,55.84
6541,2,2019,02-2019,7685,7.42,1.32,495,55.84
6542,2,2019,02-2019,34638,2.79,1.32,495,55.84
6543,2,2019,02-2019,1,2.55,1.32,495,55.84
6544,2,2019,02-2019,36863,2.89,1.32,495,55.84
6545,2,2019,02-2019,24,2.87,1.32,495,55.84
6546,2,2019,02-2019,6365,2.9,1.32,495,55.84
6547,2,2019,02-2019,128,2.92,1.31,508,54.68
6548,2,2019,02-2019,17318,3.1,1.31,508,54.68
6549,2,2019,02-2019,40435,3.6,1.31,508,54.68
6550,2,2019,02-2019,6160,3.12,1.31,508,54.68
6551,2,2019,02-2019,39197,2.9,1.31,508,54.68
6552,2,2019,02-2019,32705,3.77,1.31,508,54.68
6553,2,2019,02-2019,34078,3.4,1.31,508,54.68
6554,2,2019,02-2019,86,2.58,1.31,508,54.68
6555,2,2019,02-2019,34643,2.39,1.31,508,54.68
6556,2,2019,02-2019,19627,2.68,1.31,508,54.68
6557,2,2019,02-2019,6341,2.61,1.31,508,54.68
6558,2,2019,02-2019,45673,3.04,1.31,508,54.68
6559,2,2019,02-2019,6277,4.13,1.31,508,54.68
6560,2,2019,02-2019,7461,6.24,1.3,521,53.52
6561,2,2019,02-2019,5918,3.24,1.3,521,53.52
6562,2,2019,02-2019,41048,2.56,1.3,521,53.52
