,week_date,region,platform,segment,customer_type,transactions,sales
10636,15/4/19,SOUTH AMERICA,Shopify,F2,New,4,747
10637,15/4/19,CANADA,Retail,null,Existing,5460,278099
10638,15/4/19,CANADA,Shopify,F1,Existing,490,90539
10639,15/4/19,USA,Retail,C3,New,36559,1491438
10640,15/4/19,USA,Shopify,null,New,100,16827
10641,15/4/19,OCEANIA,Shopify,F3,Existing,2184,459937
10642,15/4/19,SOUTH AMERICA,Shopify,null,Guest,751,146119
10643,15/4/19,EUROPE,Shopify,F2,Existing,167,39454
10644,15/4/19,USA,Shopify,F3,New,39,6423
10645,15/4/19,AFRICA,Retail,C3,Existing,234251,12583645
10646,15/4/19,AFRICA,Retail,null,Existing,24091,1120165
10647,15/4/19,EUROPE,Shopify,C1,New,7,1420
10648,15/4/19,SOUTH AMERICA,Shopify,C1,New,18,2717
10649,15/4/19,EUROPE,Retail,null,Existing,2434,117286
10650,15/4/19,EUROPE,Shopify,F1,Existing,110,23183
10651,15/4/19,ASIA,Shopify,C4,New,22,3344
10652,15/4/19,CANADA,Retail,C3,New,24673,905130
10653,15/4/19,SOUTH AMERICA,Shopify,C3,Existing,67,14161
10654,15/4/19,AFRICA,Retail,C1,New,78636,2061933
10655,15/4/19,EUROPE,Retail,C3,Existing,14043,786267
10656,15/4/19,USA,Retail,F2,Existing,76042,4954694
10657,15/4/19,SOUTH AMERICA,Retail,C4,Existing,386,18242
10658,15/4/19,SOUTH AMERICA,Retail,null,Guest,390138,15887697
10659,15/4/19,ASIA,Shopify,F2,New,145,23648
10660,15/4/19,AFRICA,Retail,F2,Existing,230311,13610190
10661,15/4/19,USA,Retail,F3,Existing,113877,7527960
10662,15/4/19,SOUTH AMERICA,Retail,F3,Existing,1189,60532
10663,15/4/19,CANADA,Shopify,null,Guest,758,129266
10664,15/4/19,CANADA,Shopify,C3,New,64,9389
10665,15/4/19,OCEANIA,Shopify,null,Guest,5381,959296
10666,15/4/19,USA,Retail,C1,New,29352,839836
10667,15/4/19,SOUTH AMERICA,Shopify,F1,New,6,929
10668,15/4/19,OCEANIA,Shopify,C1,Existing,1745,313757
10669,15/4/19,CANADA,Retail,C3,Existing,54202,2921432
10670,15/4/19,EUROPE,Shopify,C1,Existing,77,15132
10671,15/4/19,USA,Retail,F1,Existing,33982,2164031
10672,15/4/19,USA,Retail,C4,New,14258,526628
10673,15/4/19,AFRICA,Shopify,F1,New,131,22073
10674,15/4/19,ASIA,Retail,C3,New,104312,3260867
10675,15/4/19,ASIA,Shopify,C1,New,144,18922
10676,15/4/19,ASIA,Retail,C2,New,72539,1993630
10677,15/4/19,SOUTH AMERICA,Retail,null,Existing,476,21177
10678,15/4/19,OCEANIA,Shopify,null,Existing,311,56518
10679,15/4/19,AFRICA,Shopify,F2,Existing,2513,502986
10680,15/4/19,OCEANIA,Retail,C4,Existing,134790,6882931
10681,15/4/19,EUROPE,Shopify,C4,Existing,6,1346
10682,15/4/19,CANADA,Shopify,C2,Existing,405,72871
10683,15/4/19,USA,Retail,null,Existing,8192,436696
10684,15/4/19,AFRICA,Shopify,C2,New,228,33711
10685,15/4/19,ASIA,Shopify,F3,New,61,10020
10686,15/4/19,USA,Retail,C4,Existing,32389,1845300
10687,15/4/19,OCEANIA,Retail,C1,Existing,223315,8546911
10688,15/4/19,CANADA,Shopify,F3,New,28,4534
10689,15/4/19,ASIA,Shopify,null,New,167,25293
10690,15/4/19,EUROPE,Retail,F2,Existing,14633,945134
10691,15/4/19,USA,Retail,F3,New,22070,909934
10692,15/4/19,OCEANIA,Shopify,F1,New,242,36079
10693,15/4/19,AFRICA,Shopify,C2,Existing,1465,277997
10694,15/4/19,ASIA,Shopify,F3,Existing,925,178233
10695,15/4/19,SOUTH AMERICA,Retail,F1,New,330,12869
10696,15/4/19,EUROPE,Shopify,C2,New,13,2472
10697,15/4/19,ASIA,Retail,C2,Existing,109191,4321777
10698,15/4/19,OCEANIA,Retail,C3,New,129175,4335596
10699,15/4/19,EUROPE,Shopify,C3,New,11,2254
10700,15/4/19,EUROPE,Retail,null,New,3505,155316
10701,15/4/19,SOUTH AMERICA,Retail,C1,Existing,2871,81578
10702,15/4/19,AFRICA,Shopify,F3,New,73,11536
10703,15/4/19,CANADA,Shopify,F2,New,67,10383
10704,15/4/19,USA,Shopify,C2,Existing,913,186826
10705,15/4/19,AFRICA,Retail,F3,New,55491,2147652
10706,8/4/19,OCEANIA,Retail,null,Existing,37039,1849409
10707,8/4/19,ASIA,Retail,F2,New,68310,2490041
10708,8/4/19,ASIA,Shopify,C4,New,35,4720
10709,8/4/19,ASIA,Retail,C2,Existing,106503,4638824
10710,8/4/19,EUROPE,Shopify,C3,New,17,2965
10711,8/4/19,EUROPE,Shopify,F3,Existing,83,23912
10712,8/4/19,AFRICA,Retail,null,Guest,1527993,49462741
10713,8/4/19,USA,Shopify,F2,Existing,1141,240988
10714,8/4/19,AFRICA,Retail,F1,New,23027,967739
10715,8/4/19,OCEANIA,Shopify,F1,Existing,2219,431670
10716,8/4/19,OCEANIA,Retail,null,Guest,2224996,67537025
10717,8/4/19,USA,Retail,C3,Existing,89355,5672235
10718,8/4/19,EUROPE,Retail,C4,Existing,3629,209992
10719,8/4/19,EUROPE,Retail,null,Guest,98784,3595123
10720,8/4/19,EUROPE,Retail,F3,Existing,17278,1179347
10721,8/4/19,CANADA,Retail,C3,Existing,53184,3205618
10722,8/4/19,OCEANIA,Shopify,F2,New,260,43905
10723,8/4/19,SOUTH AMERICA,Retail,F1,Existing,658,32289
10724,8/4/19,EUROPE,Shopify,C2,Existing,88,24666
10725,8/4/19,CANADA,Shopify,null,New,61,10131
10726,8/4/19,USA,Retail,F1,Existing,36115,2346593
10727,8/4/19,SOUTH AMERICA,Shopify,C4,Existing,6,823
10728,8/4/19,AFRICA,Shopify,C4,New,32,4786
10729,8/4/19,AFRICA,Shopify,F1,Existing,1350,258457
10730,8/4/19,ASIA,Shopify,null,New,153,24762
10731,8/4/19,EUROPE,Shopify,F1,Existing,72,15675
10732,8/4/19,SOUTH AMERICA,Retail,F2,New,494,21482
10733,8/4/19,USA,Shopify,C1,New,110,17568
10734,8/4/19,SOUTH AMERICA,Shopify,C1,New,15,2565
10735,8/4/19,USA,Retail,null,Guest,525600,17888307
10736,8/4/19,EUROPE,Retail,null,Existing,2619,136755
10737,8/4/19,USA,Retail,F2,Existing,79270,5290456
10738,8/4/19,SOUTH AMERICA,Retail,F2,Existing,1197,65778
10739,8/4/19,SOUTH AMERICA,Shopify,C4,New,1,123
10740,8/4/19,SOUTH AMERICA,Retail,C4,New,303,13559
10741,8/4/19,CANADA,Shopify,F2,Existing,660,128147
10742,8/4/19,USA,Shopify,F2,New,144,23811
10743,8/4/19,OCEANIA,Shopify,F2,Existing,3151,659003
10744,8/4/19,CANADA,Shopify,C4,New,10,1185
10745,8/4/19,AFRICA,Retail,F3,Existing,359508,23460009
10746,8/4/19,EUROPE,Retail,F3,New,1587,71103
10747,8/4/19,ASIA,Retail,C3,Existing,219276,11308198
10748,8/4/19,CANADA,Shopify,C1,Existing,258,43890
10749,8/4/19,ASIA,Shopify,F2,New,143,23458
10750,8/4/19,AFRICA,Shopify,C1,New,164,23317
10751,8/4/19,AFRICA,Shopify,F2,Existing,2470,506794
10752,8/4/19,CANADA,Retail,F3,New,16968,737485
10753,8/4/19,SOUTH AMERICA,Retail,null,Guest,387031,16761991
10754,8/4/19,OCEANIA,Retail,C2,Existing,133572,6427538
10755,8/4/19,OCEANIA,Shopify,C4,New,47,6676
10756,8/4/19,EUROPE,Shopify,C1,Existing,66,13314
10757,8/4/19,OCEANIA,Shopify,C2,New,412,68965
10758,8/4/19,CANADA,Shopify,C4,Existing,51,9035
10759,8/4/19,SOUTH AMERICA,Retail,C2,New,866,32347
10760,8/4/19,ASIA,Retail,null,New,67322,2642965
10761,8/4/19,EUROPE,Retail,F1,Existing,6750,453453
10762,8/4/19,USA,Retail,F3,Existing,120281,8231580
10763,8/4/19,OCEANIA,Retail,C1,Existing,210504,9030890
10764,8/4/19,CANADA,Shopify,F1,New,42,7002
10765,8/4/19,CANADA,Shopify,null,Existing,51,8992
10766,8/4/19,SOUTH AMERICA,Shopify,C3,New,15,2524
10767,8/4/19,EUROPE,Shopify,C4,New,2,288
10768,8/4/19,EUROPE,Shopify,F1,New,2,395
10769,8/4/19,AFRICA,Retail,C2,Existing,96965,4869017
10770,8/4/19,CANADA,Retail,C4,Existing,25326,1449965
10771,8/4/19,ASIA,Shopify,F2,Existing,1361,267215
10772,8/4/19,AFRICA,Shopify,C2,Existing,1386,274071
10773,8/4/19,SOUTH AMERICA,Retail,C1,New,2564,63516
10774,8/4/19,EUROPE,Shopify,F2,New,2,596
10775,8/4/19,SOUTH AMERICA,Retail,C1,Existing,2808,91392
10776,8/4/19,CANADA,Retail,F2,Existing,50062,3233934
10777,8/4/19,EUROPE,Retail,F2,Existing,13458,944391
10778,8/4/19,SOUTH AMERICA,Retail,null,New,2293,87684
10779,8/4/19,SOUTH AMERICA,Shopify,F1,New,5,717
10780,8/4/19,CANADA,Retail,C1,New,27505,857696
10781,8/4/19,AFRICA,Retail,F1,Existing,91201,5585271
10782,8/4/19,CANADA,Retail,C2,New,12862,488157
10783,8/4/19,SOUTH AMERICA,Shopify,C2,Existing,66,13459
10784,8/4/19,AFRICA,Shopify,C2,New,212,33375
10785,8/4/19,USA,Retail,F3,New,25042,1094608
10786,8/4/19,ASIA,Retail,C3,New,114134,4028906
10787,8/4/19,AFRICA,Retail,null,Existing,30003,1549739
10788,8/4/19,ASIA,Retail,C1,New,111594,2774907
10789,8/4/19,SOUTH AMERICA,Shopify,F3,New,2,372
10790,8/4/19,ASIA,Retail,F3,New,85067,3031012
10791,8/4/19,AFRICA,Retail,C2,New,51959,1910920
10792,8/4/19,AFRICA,Retail,F2,New,62461,2679071
10793,8/4/19,AFRICA,Shopify,C3,New,212,36605
10794,8/4/19,USA,Shopify,null,Existing,94,16738
10795,8/4/19,USA,Retail,C4,Existing,34833,2086316
10796,8/4/19,CANADA,Retail,C2,Existing,18267,961817
10797,8/4/19,AFRICA,Retail,C1,New,85639,2485941
10798,8/4/19,CANADA,Shopify,null,Guest,623,110549
10799,8/4/19,CANADA,Shopify,C2,New,63,10009
10800,8/4/19,OCEANIA,Shopify,null,New,333,58292
10801,8/4/19,AFRICA,Retail,C4,New,40192,1558062
10802,8/4/19,ASIA,Retail,C4,New,49468,1637715
10803,8/4/19,EUROPE,Retail,C3,New,3433,152860
10804,8/4/19,USA,Retail,F2,New,25605,1134401
10805,8/4/19,OCEANIA,Shopify,C3,Existing,2567,529239
10806,8/4/19,AFRICA,Shopify,null,New,179,31620
10807,8/4/19,OCEANIA,Retail,F2,New,81714,3343688
10808,8/4/19,USA,Retail,F1,New,10854,485630
10809,8/4/19,EUROPE,Shopify,C2,New,19,3677
10810,8/4/19,USA,Retail,null,Existing,10101,575718
10811,8/4/19,SOUTH AMERICA,Retail,null,Existing,616,27935
10812,8/4/19,EUROPE,Retail,C1,New,4017,139265
10813,8/4/19,AFRICA,Retail,C1,Existing,158365,6832661
10814,8/4/19,AFRICA,Shopify,null,Guest,2427,429050
10815,8/4/19,EUROPE,Retail,C3,Existing,13135,795822
10816,8/4/19,EUROPE,Retail,F1,New,908,41494
10817,8/4/19,USA,Retail,C4,New,15973,648723
10818,8/4/19,USA,Retail,C1,Existing,49441,2339367
10819,8/4/19,OCEANIA,Retail,C4,New,57598,2148674
10820,8/4/19,CANADA,Shopify,C1,New,50,7856
10821,8/4/19,AFRICA,Shopify,F3,Existing,1321,282135
10822,8/4/19,CANADA,Retail,F1,New,6740,294912
10823,8/4/19,SOUTH AMERICA,Retail,C3,New,1091,53610
10824,8/4/19,SOUTH AMERICA,Shopify,F1,Existing,43,9427
10825,8/4/19,USA,Shopify,null,New,107,19547
10826,8/4/19,CANADA,Shopify,F3,New,24,3763
10827,8/4/19,ASIA,Shopify,C4,Existing,169,28992
10828,8/4/19,OCEANIA,Shopify,null,Guest,4706,856386
10829,8/4/19,ASIA,Shopify,C1,Existing,628,102658
10830,8/4/19,SOUTH AMERICA,Shopify,C1,Existing,42,7691
10831,8/4/19,SOUTH AMERICA,Retail,C3,Existing,1345,72525
10832,8/4/19,USA,Shopify,null,Guest,1210,226867
10833,8/4/19,SOUTH AMERICA,Shopify,null,New,36,6074
10834,8/4/19,OCEANIA,Retail,F1,Existing,132485,7783392
10835,8/4/19,OCEANIA,Shopify,null,Existing,302,60125
10836,8/4/19,OCEANIA,Retail,C2,New,87086,2874476
10837,8/4/19,USA,Retail,C1,New,31984,991976
10838,8/4/19,USA,Shopify,C4,New,22,3391
10839,8/4/19,ASIA,Shopify,F3,New,70,10930
10840,8/4/19,SOUTH AMERICA,Retail,F3,New,438,20190
10841,8/4/19,OCEANIA,Retail,C3,Existing,296336,17266719
10842,8/4/19,EUROPE,Shopify,C3,Existing,101,33749
10843,8/4/19,EUROPE,Shopify,null,Existing,9,2557
10844,8/4/19,EUROPE,Retail,C2,New,2515,100636
10845,8/4/19,OCEANIA,Retail,F2,Existing,283983,17705814
10846,8/4/19,CANADA,Retail,C1,Existing,48794,2381638
10847,8/4/19,ASIA,Shopify,C3,Existing,1094,210876
10848,8/4/19,CANADA,Shopify,C3,Existing,398,78613
10849,8/4/19,EUROPE,Shopify,null,Guest,167,30598
10850,8/4/19,ASIA,Retail,F1,Existing,87465,4695413
10851,8/4/19,ASIA,Retail,F2,Existing,193558,11009223
10852,8/4/19,EUROPE,Retail,F2,New,1573,77869
10853,8/4/19,OCEANIA,Shopify,F3,Existing,1915,409983
10854,8/4/19,ASIA,Shopify,null,Existing,144,26061
10855,8/4/19,AFRICA,Shopify,F3,New,85,15106
10856,8/4/19,EUROPE,Retail,C4,New,1014,42474
10857,8/4/19,OCEANIA,Retail,C1,New,133109,3695475
10858,8/4/19,EUROPE,Shopify,C1,New,13,1723
10859,8/4/19,CANADA,Shopify,F3,Existing,329,66672
10860,8/4/19,USA,Shopify,F3,New,41,7119
10861,8/4/19,EUROPE,Shopify,F2,Existing,119,29455
10862,8/4/19,USA,Shopify,C3,New,135,24154
10863,8/4/19,SOUTH AMERICA,Retail,F3,Existing,1355,78800
10864,8/4/19,CANADA,Shopify,C2,Existing,324,61407
10865,8/4/19,ASIA,Retail,C4,Existing,99695,4961374
10866,8/4/19,OCEANIA,Shopify,F3,New,126,21887
10867,8/4/19,OCEANIA,Shopify,C3,New,333,56383
10868,8/4/19,CANADA,Shopify,F1,Existing,389,72469
10869,8/4/19,ASIA,Shopify,C1,New,129,15915
10870,8/4/19,OCEANIA,Shopify,C1,New,235,32399
10871,8/4/19,ASIA,Retail,F3,Existing,356445,20089730
10872,8/4/19,OCEANIA,Retail,F1,New,38238,1528053
10873,8/4/19,SOUTH AMERICA,Shopify,F2,New,7,1132
10874,8/4/19,AFRICA,Retail,C3,Existing,252820,14855200
10875,8/4/19,CANADA,Retail,C4,New,11386,445194
10876,8/4/19,USA,Shopify,C4,Existing,109,23281
10877,8/4/19,ASIA,Retail,F1,New,29939,1083630
10878,8/4/19,SOUTH AMERICA,Shopify,null,Guest,727,139023
10879,8/4/19,USA,Shopify,F1,New,92,15001
10880,8/4/19,CANADA,Retail,null,Existing,6010,340290
10881,8/4/19,ASIA,Shopify,F1,New,100,15288
10882,8/4/19,AFRICA,Shopify,C1,Existing,886,152626
10883,8/4/19,CANADA,Retail,C3,New,26592,1140304
10884,8/4/19,OCEANIA,Retail,C4,Existing,136091,7759132
10885,8/4/19,EUROPE,Shopify,C4,Existing,6,2163
10886,8/4/19,SOUTH AMERICA,Shopify,F2,Existing,24,7168
10887,8/4/19,CANADA,Shopify,F2,New,65,11149
10888,8/4/19,OCEANIA,Retail,C3,New,133341,5289795
10889,8/4/19,AFRICA,Retail,F3,New,62941,2699633
10890,8/4/19,CANADA,Retail,F2,New,16232,702299
10891,8/4/19,USA,Retail,C3,New,41199,1854247
10892,8/4/19,SOUTH AMERICA,Shopify,C3,Existing,61,12052
10893,8/4/19,OCEANIA,Retail,F3,New,98929,3966670
10894,8/4/19,EUROPE,Shopify,F3,New,3,541
10895,8/4/19,AFRICA,Retail,null,New,62745,2881307
10896,8/4/19,AFRICA,Shopify,F1,New,111,18735
10897,8/4/19,ASIA,Shopify,null,Guest,2188,358678
10898,8/4/19,ASIA,Retail,C1,Existing,155480,5869112
10899,8/4/19,CANADA,Retail,null,Guest,386451,12309306
10900,8/4/19,USA,Shopify,F3,Existing,538,113534
10901,8/4/19,USA,Retail,null,New,22351,1077216
10902,8/4/19,ASIA,Shopify,C2,New,217,30245
10903,8/4/19,ASIA,Shopify,C2,Existing,1221,221543
10904,8/4/19,EUROPE,Retail,C2,Existing,8903,475379
10905,8/4/19,SOUTH AMERICA,Retail,C2,Existing,822,37862
10906,8/4/19,EUROPE,Retail,null,New,3486,163632
10907,8/4/19,USA,Shopify,C2,New,151,27312
10908,8/4/19,ASIA,Shopify,F1,Existing,973,176915
10909,8/4/19,OCEANIA,Shopify,C4,Existing,450,84778
10910,8/4/19,CANADA,Shopify,C3,New,62,9913
10911,8/4/19,SOUTH AMERICA,Retail,C4,Existing,426,23071
10912,8/4/19,SOUTH AMERICA,Shopify,C2,New,21,2995
10913,8/4/19,AFRICA,Retail,C4,Existing,102687,5874369
10914,8/4/19,CANADA,Retail,F1,Existing,22058,1388454
10915,8/4/19,SOUTH AMERICA,Shopify,F3,Existing,18,4619
10916,8/4/19,USA,Shopify,C1,Existing,476,87271
10917,8/4/19,USA,Shopify,C2,Existing,847,167274
10918,8/4/19,CANADA,Retail,F3,Existing,79253,5189812
10919,8/4/19,ASIA,Shopify,C3,New,179,28937
10920,8/4/19,USA,Retail,C2,New,23163,924562
10921,8/4/19,AFRICA,Retail,C3,New,100798,4247355
10922,8/4/19,OCEANIA,Shopify,C2,Existing,2477,507756
10923,8/4/19,USA,Shopify,F1,Existing,840,160534
10924,8/4/19,USA,Shopify,C3,Existing,965,201203
10925,8/4/19,AFRICA,Retail,F2,Existing,246959,16105648
10926,8/4/19,OCEANIA,Retail,null,New,82370,3661419
10927,8/4/19,AFRICA,Shopify,C3,Existing,1563,325658
10928,8/4/19,ASIA,Retail,C2,New,74939,2253451
10929,8/4/19,USA,Retail,C2,Existing,35472,1970240
10930,8/4/19,ASIA,Shopify,F3,Existing,866,173177
10931,8/4/19,OCEANIA,Shopify,F1,New,194,31268
10932,8/4/19,SOUTH AMERICA,Retail,F1,New,351,15010
10933,8/4/19,EUROPE,Retail,C1,Existing,13946,689405
10934,8/4/19,AFRICA,Shopify,null,Existing,139,25753
10935,8/4/19,AFRICA,Shopify,C4,Existing,263,48292
10936,8/4/19,ASIA,Retail,null,Guest,1896717,52823326
10937,8/4/19,EUROPE,Shopify,null,New,7,1101
10938,8/4/19,OCEANIA,Shopify,C1,Existing,1522,267751
10939,8/4/19,SOUTH AMERICA,Shopify,null,Existing,14,2637
10940,8/4/19,CANADA,Retail,null,New,15670,738999
10941,8/4/19,OCEANIA,Retail,F3,Existing,474647,30060350
10942,8/4/19,ASIA,Retail,null,Existing,27966,1281242
10943,8/4/19,AFRICA,Shopify,F2,New,188,29734
10944,1/4/19,USA,Shopify,C2,New,160,27259
10945,1/4/19,SOUTH AMERICA,Retail,null,New,2327,83196
10946,1/4/19,ASIA,Retail,C2,New,76117,2039638
10947,1/4/19,SOUTH AMERICA,Retail,null,Existing,668,29789
10948,1/4/19,OCEANIA,Retail,C2,New,96192,2740509
10949,1/4/19,ASIA,Retail,F1,New,30023,986441
10950,1/4/19,OCEANIA,Shopify,F3,New,171,27539
10951,1/4/19,ASIA,Shopify,null,New,176,30921
10952,1/4/19,AFRICA,Shopify,C4,Existing,337,58352
10953,1/4/19,OCEANIA,Shopify,null,Existing,401,74834
10954,1/4/19,AFRICA,Retail,C1,Existing,169120,6545501
10955,1/4/19,ASIA,Shopify,F3,Existing,1003,194751
10956,1/4/19,EUROPE,Retail,F2,Existing,14145,889177
10957,1/4/19,USA,Retail,F3,New,26469,1093430
10958,1/4/19,ASIA,Retail,F3,Existing,363357,18905748
10959,1/4/19,OCEANIA,Retail,F1,New,40894,1411874
10960,1/4/19,EUROPE,Shopify,null,Existing,19,4387
10961,1/4/19,USA,Shopify,F3,Existing,738,166927
10962,1/4/19,SOUTH AMERICA,Shopify,F1,Existing,55,13428
10963,1/4/19,ASIA,Shopify,C2,Existing,1413,261385
10964,1/4/19,CANADA,Retail,null,Existing,7394,367416
10965,1/4/19,OCEANIA,Shopify,C3,New,424,70214
10966,1/4/19,AFRICA,Shopify,null,Guest,2819,503466
10967,1/4/19,CANADA,Shopify,F2,New,72,13237
10968,1/4/19,SOUTH AMERICA,Shopify,F2,New,5,1252
10969,1/4/19,SOUTH AMERICA,Retail,C3,Existing,1390,70517
10970,1/4/19,EUROPE,Retail,null,Guest,108213,3635810
10971,1/4/19,USA,Shopify,C1,Existing,624,113841
10972,1/4/19,OCEANIA,Retail,C4,Existing,145320,7825962
10973,1/4/19,USA,Shopify,C3,Existing,1130,244875
10974,1/4/19,EUROPE,Retail,C1,New,4124,127349
10975,1/4/19,CANADA,Shopify,C3,Existing,575,113112
10976,1/4/19,USA,Retail,C1,Existing,53189,2352994
10977,1/4/19,USA,Retail,C2,New,24334,856517
10978,1/4/19,ASIA,Shopify,C3,Existing,1311,259582
10979,1/4/19,AFRICA,Retail,F2,Existing,249992,14051712
10980,1/4/19,CANADA,Retail,C2,Existing,21475,986084
10981,1/4/19,USA,Shopify,F1,New,109,19152
10982,1/4/19,AFRICA,Shopify,null,Existing,181,34961
10983,1/4/19,CANADA,Shopify,null,Guest,852,148011
10984,1/4/19,USA,Shopify,null,Guest,1529,306699
10985,1/4/19,USA,Retail,C3,Existing,95556,5826599
10986,1/4/19,EUROPE,Retail,C4,Existing,3818,212586
10987,1/4/19,OCEANIA,Retail,null,Guest,2578158,68245299
10988,1/4/19,OCEANIA,Retail,C1,New,150392,3571667
10989,1/4/19,AFRICA,Shopify,F3,New,107,18882
10990,1/4/19,EUROPE,Shopify,C3,New,14,3454
10991,1/4/19,ASIA,Retail,C2,Existing,111313,4346501
10992,1/4/19,ASIA,Shopify,C4,New,42,5246
10993,1/4/19,AFRICA,Retail,C2,New,53385,1714736
10994,1/4/19,AFRICA,Shopify,F3,Existing,1514,315946
10995,1/4/19,OCEANIA,Retail,null,Existing,43530,1904677
10996,1/4/19,OCEANIA,Shopify,F1,Existing,2983,568641
10997,1/4/19,OCEANIA,Shopify,C3,Existing,3233,660014
10998,1/4/19,SOUTH AMERICA,Retail,C1,Existing,2808,79626
10999,1/4/19,AFRICA,Shopify,C3,Existing,1814,371785
11000,1/4/19,ASIA,Retail,C4,Existing,103887,5003371
11001,1/4/19,SOUTH AMERICA,Retail,F1,Existing,736,35575
11002,1/4/19,AFRICA,Retail,null,Guest,1673549,47937030
11003,1/4/19,USA,Shopify,F2,Existing,1429,296964
11004,1/4/19,CANADA,Retail,C3,Existing,60592,3338402
11005,1/4/19,ASIA,Shopify,F1,Existing,1283,226182
11006,1/4/19,OCEANIA,Shopify,C2,Existing,3258,645864
11007,1/4/19,USA,Shopify,F1,Existing,1134,220997
11008,1/4/19,USA,Shopify,C3,New,163,30933
11009,1/4/19,SOUTH AMERICA,Shopify,F1,New,5,993
11010,1/4/19,USA,Retail,null,New,24218,1071589
11011,1/4/19,USA,Retail,null,Guest,586588,18335318
11012,1/4/19,EUROPE,Retail,F3,New,1644,69840
11013,1/4/19,CANADA,Retail,C1,New,31914,849031
11014,1/4/19,SOUTH AMERICA,Shopify,C4,New,5,736
11015,1/4/19,SOUTH AMERICA,Retail,C2,New,837,27884
11016,1/4/19,USA,Retail,null,Existing,11249,588119
11017,1/4/19,ASIA,Shopify,C1,New,171,21120
11018,1/4/19,AFRICA,Retail,C3,New,104193,3945461
11019,1/4/19,CANADA,Retail,F3,Existing,91811,5469027
11020,1/4/19,ASIA,Shopify,C3,New,208,31544
11021,1/4/19,OCEANIA,Retail,F3,Existing,521778,30039081
11022,1/4/19,ASIA,Retail,null,Existing,30016,1231927
11023,1/4/19,SOUTH AMERICA,Retail,C3,New,1119,45676
11024,1/4/19,EUROPE,Retail,C1,Existing,14671,667897
11025,1/4/19,CANADA,Retail,F1,New,7365,275607
11026,1/4/19,AFRICA,Retail,C1,New,91267,2304471
11027,1/4/19,ASIA,Shopify,null,Existing,194,35364
11028,1/4/19,EUROPE,Retail,null,Existing,2741,134993
11029,1/4/19,AFRICA,Retail,F1,New,23781,882048
11030,1/4/19,AFRICA,Shopify,C3,New,231,39705
11031,1/4/19,SOUTH AMERICA,Retail,F3,Existing,1459,75905
11032,1/4/19,OCEANIA,Shopify,F2,New,307,51909
11033,1/4/19,AFRICA,Retail,null,Existing,32703,1490280
11034,1/4/19,AFRICA,Shopify,F1,Existing,1683,313593
11035,1/4/19,USA,Shopify,C4,Existing,113,21968
11036,1/4/19,ASIA,Shopify,null,Guest,2694,433048
11037,1/4/19,ASIA,Retail,C4,New,50859,1570305
11038,1/4/19,CANADA,Shopify,C4,Existing,70,11832
11039,1/4/19,OCEANIA,Shopify,C4,New,68,10279
11040,1/4/19,SOUTH AMERICA,Retail,C4,New,359,15507
11041,1/4/19,SOUTH AMERICA,Retail,null,Guest,421994,17260024
11042,1/4/19,ASIA,Shopify,F2,New,144,21732
11043,1/4/19,SOUTH AMERICA,Shopify,null,Guest,956,190253
11044,1/4/19,CANADA,Retail,C3,New,29890,1126297
11045,1/4/19,SOUTH AMERICA,Shopify,C3,Existing,72,14910
11046,1/4/19,EUROPE,Shopify,C4,Existing,6,1968
11047,1/4/19,SOUTH AMERICA,Retail,C2,Existing,782,34835
11048,1/4/19,CANADA,Shopify,null,New,77,13339
11049,1/4/19,ASIA,Retail,F3,New,85657,2839629
11050,1/4/19,AFRICA,Shopify,C2,Existing,1567,300012
11051,1/4/19,ASIA,Retail,null,New,70474,2474629
11052,1/4/19,EUROPE,Retail,F1,Existing,6952,433218
11053,1/4/19,CANADA,Retail,F1,Existing,25445,1414592
11054,1/4/19,SOUTH AMERICA,Retail,F2,Existing,1267,67476
11055,1/4/19,CANADA,Shopify,C1,Existing,385,65777
11056,1/4/19,CANADA,Retail,F3,New,19222,735453
11057,1/4/19,CANADA,Retail,C2,New,14423,464900
11058,1/4/19,USA,Shopify,C2,Existing,1080,223860
11059,1/4/19,CANADA,Retail,null,Guest,466269,12980135
11060,1/4/19,EUROPE,Retail,F3,Existing,18066,1134606
11061,1/4/19,USA,Retail,C4,New,17272,665560
11062,1/4/19,EUROPE,Retail,null,New,3714,166712
11063,1/4/19,AFRICA,Shopify,F2,Existing,2758,555987
11064,1/4/19,EUROPE,Retail,C3,Existing,13743,780885
11065,1/4/19,OCEANIA,Shopify,C2,New,498,78136
11066,1/4/19,OCEANIA,Retail,F2,Existing,318781,17109580
11067,1/4/19,USA,Retail,C3,New,43454,1811656
11068,1/4/19,EUROPE,Retail,C2,Existing,9275,461856
11069,1/4/19,CANADA,Shopify,C4,New,11,1358
11070,1/4/19,CANADA,Shopify,F1,Existing,518,95889
11071,1/4/19,SOUTH AMERICA,Shopify,F3,Existing,28,6706
11072,1/4/19,SOUTH AMERICA,Retail,F2,New,551,22342
11073,1/4/19,EUROPE,Shopify,null,New,9,1758
